,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,cluster
37620,0.551,0.719,212230.0,0.568,0.0,6.0,0.135,-10.066,0.0,0.122,88.03,4.0,0.855,2
37621,0.221,0.692,235227.0,0.652,0.0,10.0,0.103,-7.053,0.0,0.13,88.488,4.0,0.431,2
37622,0.0418,0.892,245255.0,0.715,0.0,1.0,0.0277,-4.585,1.0,0.0598,112.026,4.0,0.728,1
37623,0.302,0.718,287707.0,0.636,1.46e-06,8.0,0.0809,-7.192,1.0,0.355,132.039,4.0,0.349,11
37624,0.554,0.698,263760.0,0.632,0.0,9.0,0.118,-6.508,1.0,0.0247,102.408,4.0,0.458,4
37625,0.24,0.695,297000.0,0.949,0.0,2.0,0.345,-5.104,1.0,0.339,160.226,4.0,0.526,11
37626,0.0516,0.673,283933.0,0.688,0.0,1.0,0.305,-7.444,0.0,0.215,135.002,4.0,0.263,8
37627,0.546,0.82,282560.0,0.885,3e-06,1.0,0.415,-4.85,1.0,0.275,127.978,4.0,0.471,1
37628,0.189,0.785,321933.0,0.717,0.0,9.0,0.46,-5.752,1.0,0.361,110.791,4.0,0.211,11
37629,0.543,0.58,148920.0,0.483,0.000137,5.0,0.456,-10.01,1.0,0.451,80.355,4.0,0.263,11
37630,0.33,0.839,212113.0,0.536,0.0,5.0,0.191,-8.367,0.0,0.18,142.022,4.0,0.857,2
37631,0.464,0.706,250000.0,0.545,0.0479,0.0,0.189,-10.36,1.0,0.204,82.999,4.0,0.138,1
37632,0.21,0.751,316800.0,0.686,0.0,6.0,0.343,-7.263,0.0,0.428,155.98,4.0,0.794,11
37633,0.709,0.572,272653.0,0.621,0.00869,11.0,0.175,-8.915,1.0,0.0312,170.106,4.0,0.572,7
37634,0.0914,0.797,352800.0,0.608,0.000232,6.0,0.192,-8.216,0.0,0.218,100.007,4.0,0.232,8
37635,0.0189,0.508,188096.0,0.746,0.0,11.0,0.112,-5.63,0.0,0.31,169.791,4.0,0.616,2
37636,0.135,0.873,279991.0,0.695,0.0,1.0,0.111,-9.781,1.0,0.17,109.96,4.0,0.69,1
37637,0.918,0.647,234000.0,0.272,1.73e-05,5.0,0.0918,-12.906,1.0,0.0916,150.044,4.0,0.339,6
37638,0.0381,0.618,215222.0,0.748,0.00225,8.0,0.295,-6.301,0.0,0.0315,102.052,4.0,0.367,2
37639,0.176,0.72,248864.0,0.888,0.0,8.0,0.407,-4.149,0.0,0.0367,110.018,4.0,0.888,2
37640,0.927,0.695,160439.0,0.158,0.000518,0.0,0.391,-16.923,1.0,0.503,133.453,4.0,0.447,11
37641,0.184,0.757,284333.0,0.822,0.0,8.0,0.285,-4.287,1.0,0.382,144.032,4.0,0.622,11
37642,0.435,0.677,200173.0,0.753,0.00107,1.0,0.556,-4.487,0.0,0.472,161.96,3.0,0.555,11
37643,0.584,0.442,215507.0,0.612,5.7e-06,2.0,0.37,-7.222,1.0,0.112,180.917,4.0,0.178,7
37644,0.206,0.327,227853.0,0.702,3.41e-06,7.0,0.172,-6.463,1.0,0.189,92.966,4.0,0.21,7
37645,0.791,0.599,211574.0,0.314,0.0,11.0,0.109,-10.798,0.0,0.184,133.513,4.0,0.624,2
37646,0.061,0.711,215455.0,0.776,0.0,0.0,0.365,-7.656,1.0,0.085,99.996,4.0,0.674,1
37647,0.668,0.813,159130.0,0.626,0.0,10.0,0.134,-6.775,1.0,0.0791,92.023,4.0,0.712,4
37648,0.434,0.555,405760.0,0.606,9.55e-06,8.0,0.0728,-8.19,0.0,0.364,77.884,4.0,0.729,11
37649,0.457,0.628,324413.0,0.568,0.000907,10.0,0.337,-7.79,0.0,0.164,151.959,4.0,0.43,2
37650,0.085,0.445,237012.0,0.682,0.0,9.0,0.121,-5.225,1.0,0.0357,171.757,4.0,0.376,7
37651,0.0489,0.541,284947.0,0.657,0.0,10.0,0.342,-7.693,0.0,0.0651,84.008,4.0,0.381,2
37652,0.551,0.719,212230.0,0.568,0.0,6.0,0.135,-10.066,0.0,0.122,88.03,4.0,0.855,2
37653,0.102,0.796,323890.0,0.674,0.0,10.0,0.226,-8.777,0.0,0.355,93.184,4.0,0.853,11
37654,0.552,0.704,138948.0,0.478,5.91e-05,5.0,0.135,-6.143,1.0,0.0308,102.006,4.0,0.52,4
37655,0.0914,0.797,352800.0,0.608,0.000232,6.0,0.192,-8.216,0.0,0.218,100.007,4.0,0.232,8
37656,0.805,0.418,207773.0,0.0582,8.16e-05,10.0,0.135,-14.526,1.0,0.0489,143.232,4.0,0.184,6
37657,0.55,0.539,397964.0,0.291,0.874,0.0,0.107,-12.082,1.0,0.0304,92.934,3.0,0.15,0
37658,0.407,0.716,139355.0,0.537,0.0277,5.0,0.151,-5.233,1.0,0.0264,102.025,4.0,0.487,4
37659,0.952,0.758,50898.0,0.41,0.964,10.0,0.251,-12.601,1.0,0.0443,115.074,3.0,0.941,3
37660,0.952,0.758,50898.0,0.41,0.964,10.0,0.251,-12.601,1.0,0.0443,115.074,3.0,0.941,3
37661,0.783,0.948,46400.0,0.406,5.71e-06,10.0,0.11,-7.028,1.0,0.0432,112.037,4.0,0.625,4
37662,0.565,0.759,316040.0,0.715,0.0,2.0,0.161,-6.93,1.0,0.199,146.047,4.0,0.391,1
37663,0.0566,0.682,198743.0,0.855,1e-06,7.0,0.101,-3.282,1.0,0.0401,124.004,4.0,0.304,4
37664,0.976,0.15,394560.0,0.0115,0.191,2.0,0.0836,-26.636,1.0,0.0425,101.769,3.0,0.0955,0
37665,0.645,0.642,157270.0,0.506,0.0,9.0,0.163,-7.384,0.0,0.0417,75.004,4.0,0.572,2
37666,0.409,0.904,230222.0,0.548,0.0,9.0,0.102,-7.553,0.0,0.291,135.121,4.0,0.615,2
37667,0.634,0.591,268350.0,0.349,0.0,3.0,0.111,-9.082,1.0,0.0363,131.927,3.0,0.323,0
37668,0.976,0.15,394560.0,0.0115,0.191,2.0,0.0836,-26.636,1.0,0.0425,101.769,3.0,0.0955,0
37669,0.269,0.697,220171.0,0.485,0.0,0.0,0.204,-9.049,1.0,0.0327,103.016,4.0,0.452,1
37670,0.0566,0.682,198743.0,0.855,1e-06,7.0,0.101,-3.282,1.0,0.0401,124.004,4.0,0.304,4
37671,0.976,0.15,394560.0,0.0115,0.191,2.0,0.0836,-26.636,1.0,0.0425,101.769,3.0,0.0955,0
37672,0.529,0.719,224778.0,0.807,0.0,9.0,0.632,-3.956,0.0,0.308,134.979,4.0,0.509,10
37673,0.717,0.666,206856.0,0.64,0.0,1.0,0.194,-7.838,0.0,0.0273,95.036,4.0,0.747,8
37674,0.444,0.626,229500.0,0.647,0.084,7.0,0.0878,-9.557,0.0,0.0656,118.006,4.0,0.292,2
37675,0.085,0.683,195153.0,0.572,0.0,6.0,0.111,-7.032,1.0,0.0335,127.988,4.0,0.268,4
37676,0.214,0.473,297013.0,0.579,0.0,4.0,0.0877,-5.824,1.0,0.0384,73.942,4.0,0.255,1
37677,0.732,0.588,214904.0,0.358,0.0,2.0,0.1,-9.459,1.0,0.0423,124.744,3.0,0.43,0
37678,0.985,0.268,94027.0,0.0144,2.76e-06,9.0,0.0686,-29.441,0.0,0.0568,172.898,3.0,0.095,0
37679,0.493,0.27,177087.0,0.303,0.0,0.0,0.0869,-12.039,1.0,0.0365,61.04,4.0,0.297,6
37680,0.011,0.636,304966.0,0.799,0.0,8.0,0.128,-2.663,0.0,0.0878,148.055,4.0,0.19,2
37681,0.324,0.406,210477.0,0.608,0.0123,2.0,0.145,-9.55,1.0,0.0334,149.634,4.0,0.301,7
37682,0.626,0.727,188900.0,0.306,0.0,5.0,0.105,-16.604,0.0,0.946,83.434,4.0,0.507,11
37683,0.25,0.832,96086.0,0.203,0.0,1.0,0.106,-21.673,0.0,0.399,141.982,4.0,0.65,11
37684,0.977,0.338,712667.0,0.114,0.409,9.0,0.0673,-20.776,1.0,0.043,130.078,4.0,0.242,5
37685,0.843,0.372,180640.0,0.28,9.38e-06,4.0,0.151,-8.906,0.0,0.0313,135.936,4.0,0.17,6
37686,0.94,0.362,68893.0,0.0443,0.0,6.0,0.196,-27.649,0.0,0.0978,79.585,3.0,0.15,0
37687,0.351,0.838,177615.0,0.599,2.73e-05,5.0,0.11,-6.782,0.0,0.0572,116.018,4.0,0.769,8
37688,0.418,0.654,191400.0,0.585,0.000269,2.0,0.122,-10.189,1.0,0.029,95.093,4.0,0.509,1
37689,0.511,0.79,232689.0,0.839,0.00242,8.0,0.106,-6.887,0.0,0.286,97.019,4.0,0.7,2
37690,0.981,0.42,183752.0,0.037,0.000928,5.0,0.116,-17.185,1.0,0.0362,107.416,4.0,0.161,6
37691,0.0527,0.405,215150.0,0.479,0.795,5.0,0.0974,-9.396,1.0,0.0301,75.37,4.0,0.131,3
37692,0.406,0.667,189279.0,0.332,0.0,0.0,0.179,-15.857,1.0,0.944,92.867,4.0,0.511,11
37693,0.0748,0.662,218660.0,0.439,0.0,0.0,0.109,-8.611,1.0,0.0301,109.962,4.0,0.0944,1
37694,0.98,0.36,502760.0,0.13,0.735,9.0,0.115,-18.168,1.0,0.0398,131.308,3.0,0.41,0
37695,0.491,0.65,173237.0,0.539,0.0,0.0,0.27,-9.226,1.0,0.0457,133.039,4.0,0.624,1
37696,0.161,0.655,247500.0,0.675,0.0,0.0,0.222,-4.799,1.0,0.0308,131.953,4.0,0.529,1
37697,0.000188,0.504,243712.0,0.985,8.31e-06,1.0,0.461,-3.574,0.0,0.0988,95.977,4.0,0.344,8
37698,0.843,0.372,180640.0,0.28,9.38e-06,4.0,0.151,-8.906,0.0,0.0313,135.936,4.0,0.17,6
37699,0.219,0.885,189733.0,0.762,0.0,8.0,0.162,-5.513,0.0,0.216,138.058,4.0,0.605,2
37700,0.338,0.666,225000.0,0.623,0.0,11.0,0.14,-7.287,0.0,0.0956,143.93,4.0,0.378,2
37701,0.0243,0.646,221520.0,0.644,0.0,2.0,0.0888,-6.763,1.0,0.031,99.999,4.0,0.251,1
37702,0.011,0.636,304966.0,0.799,0.0,8.0,0.128,-2.663,0.0,0.0878,148.055,4.0,0.19,2
37703,0.269,0.697,220171.0,0.485,0.0,0.0,0.204,-9.049,1.0,0.0327,103.016,4.0,0.452,1
37704,0.963,0.152,584907.0,0.0527,0.00802,7.0,0.0741,-27.005,1.0,0.0461,86.411,4.0,0.0528,5
37705,0.0366,0.749,191250.0,0.725,1.07e-06,10.0,0.0552,-7.715,0.0,0.0353,108.003,4.0,0.757,2
37706,0.788,0.702,172722.0,0.289,9.45e-06,10.0,0.0781,-9.791,1.0,0.0606,90.998,4.0,0.497,6
37707,0.405,0.431,162593.0,0.121,0.0,7.0,0.316,-17.752,1.0,0.0275,80.162,4.0,0.0935,6
37708,0.301,0.627,188743.0,0.568,0.0,5.0,0.168,-7.092,1.0,0.0352,127.774,4.0,0.472,4
37709,0.989,0.361,765520.0,0.111,0.898,3.0,0.111,-20.579,1.0,0.0378,136.693,4.0,0.245,5
37710,0.0312,0.886,177184.0,0.427,0.00099,6.0,0.0906,-10.028,1.0,0.145,108.034,4.0,0.23,4
37711,0.477,0.693,188976.0,0.398,0.0,7.0,0.326,-14.689,1.0,0.944,86.609,1.0,0.503,11
37712,0.418,0.654,191400.0,0.585,0.000269,2.0,0.122,-10.189,1.0,0.029,95.093,4.0,0.509,1
37713,0.0845,0.347,231951.0,0.656,2.39e-05,11.0,0.0785,-5.746,0.0,0.0773,81.249,4.0,0.193,2
37714,0.0154,0.659,220680.0,0.862,0.0,9.0,0.389,-5.424,1.0,0.0302,137.393,4.0,0.957,4
37715,0.0845,0.347,231951.0,0.656,2.39e-05,11.0,0.0785,-5.746,0.0,0.0773,81.249,4.0,0.193,2
37716,0.897,0.485,287805.0,0.268,0.0,7.0,0.1,-8.133,1.0,0.0311,120.647,4.0,0.388,6
37717,0.773,0.509,332493.0,0.368,0.0,0.0,0.261,-9.836,1.0,0.0454,94.166,4.0,0.655,6
37718,0.0845,0.347,231951.0,0.656,2.39e-05,11.0,0.0785,-5.746,0.0,0.0773,81.249,4.0,0.193,2
37719,0.751,0.305,279560.0,0.456,0.0,11.0,0.135,-6.737,1.0,0.03,137.095,4.0,0.315,6
37720,0.887,0.379,134213.0,0.561,7.46e-05,1.0,0.395,-24.314,1.0,0.741,105.877,4.0,0.0383,11
37721,0.987,0.279,293147.0,0.0292,0.902,8.0,0.104,-26.804,1.0,0.0406,136.732,3.0,0.0338,5
37722,0.908,0.572,170251.0,0.236,0.00492,8.0,0.108,-12.164,1.0,0.0431,134.731,4.0,0.313,6
37723,0.22,0.498,209041.0,0.496,0.000188,7.0,0.0671,-10.41,1.0,0.0411,111.095,4.0,0.714,4
37724,0.962,0.753,194036.0,0.211,0.715,11.0,0.096,-13.762,0.0,0.0409,102.867,4.0,0.853,3
37725,0.22,0.498,209041.0,0.496,0.000188,7.0,0.0671,-10.41,1.0,0.0411,111.095,4.0,0.714,4
37726,0.00134,0.364,200440.0,0.655,0.0,5.0,0.0834,-5.447,0.0,0.0651,183.591,4.0,0.361,7
37727,0.701,0.842,123717.0,0.142,0.000299,1.0,0.116,-21.914,1.0,0.0658,141.715,4.0,0.752,6
37728,0.948,0.274,120547.0,0.0724,1.45e-06,4.0,0.0801,-18.279,1.0,0.0395,139.381,5.0,0.195,6
37729,0.0186,0.647,219773.0,0.889,0.0,9.0,0.375,-4.869,1.0,0.0302,137.41,4.0,0.952,4
37730,0.681,0.439,319720.0,0.446,0.0,7.0,0.209,-8.113,1.0,0.0319,142.837,4.0,0.3,6
37731,0.942,0.544,267516.0,0.0446,0.927,7.0,0.11,-14.284,1.0,0.0435,138.487,3.0,0.151,5
37732,0.932,0.442,171960.0,0.147,0.828,7.0,0.0697,-20.769,1.0,0.0461,117.195,4.0,0.402,5
37733,0.903,0.187,118707.0,0.159,0.857,7.0,0.267,-16.698,1.0,0.0344,134.563,4.0,0.322,5
37734,0.167,0.806,228928.0,0.758,0.0,0.0,0.104,-5.541,1.0,0.0945,110.01,4.0,0.464,1
37735,0.39,0.475,329046.0,0.696,0.0255,7.0,0.978,-10.614,1.0,0.0366,111.533,4.0,0.515,10
37736,0.908,0.572,170251.0,0.236,0.00492,8.0,0.108,-12.164,1.0,0.0431,134.731,4.0,0.313,6
37737,0.6,0.329,109987.0,0.948,0.00291,7.0,0.964,-5.599,0.0,0.281,194.618,5.0,0.694,10
37738,0.865,0.623,231551.0,0.249,0.0,2.0,0.133,-9.983,1.0,0.0246,90.015,4.0,0.332,6
37739,0.415,0.638,271493.0,0.441,7.88e-05,8.0,0.11,-6.909,0.0,0.029,117.933,4.0,0.15,2
37740,0.716,0.738,318844.0,0.18,0.000221,5.0,0.0943,-11.29,1.0,0.0321,106.095,3.0,0.159,0
37741,0.164,0.333,204600.0,0.856,0.000239,7.0,0.396,-8.743,1.0,0.0457,170.019,4.0,0.816,7
37742,0.0577,0.786,291514.0,0.716,6.46e-05,4.0,0.0692,-7.962,0.0,0.059,104.974,4.0,0.561,8
37743,0.258,0.469,158200.0,0.342,0.857,10.0,0.173,-17.036,1.0,0.0366,181.758,4.0,0.698,3
37744,0.128,0.758,238671.0,0.585,0.0,9.0,0.0943,-10.26,0.0,0.0934,107.413,4.0,0.828,2
37745,0.902,0.249,252427.0,0.153,0.0,1.0,0.358,-17.269,1.0,0.0345,86.857,3.0,0.157,0
37746,0.128,0.63,229040.0,0.743,0.0,1.0,0.119,-8.728,1.0,0.0931,92.944,4.0,0.53,1
37747,0.344,0.69,161240.0,0.623,0.129,4.0,0.13,-8.674,1.0,0.0276,110.189,4.0,0.491,1
37748,0.0557,0.798,185133.0,0.726,0.0,4.0,0.273,-7.755,1.0,0.192,149.974,4.0,0.686,1
37749,0.215,0.578,268093.0,0.741,1.51e-05,7.0,0.075,-4.868,1.0,0.0298,120.202,4.0,0.78,4
37750,0.0679,0.815,247757.0,0.599,1.81e-06,10.0,0.0667,-4.469,0.0,0.0392,127.97,4.0,0.84,2
37751,0.571,0.596,200992.0,0.558,0.0587,2.0,0.105,-13.508,0.0,0.0576,93.706,4.0,0.56,8
37752,0.17,0.869,255312.0,0.192,0.000121,11.0,0.0822,-8.508,1.0,0.273,61.927,4.0,0.382,4
37753,0.883,0.65,81973.0,0.209,0.439,10.0,0.19,-18.155,1.0,0.0522,108.907,4.0,0.524,6
37754,0.59,0.695,274791.0,0.439,0.0,6.0,0.376,-6.573,1.0,0.0717,88.966,4.0,0.185,6
37755,0.0677,0.742,257053.0,0.913,4.35e-06,9.0,0.97,-6.454,0.0,0.0347,97.008,4.0,0.961,10
37756,0.469,0.86,154262.0,0.596,0.000111,9.0,0.135,-7.817,1.0,0.317,140.097,3.0,0.658,11
37757,0.166,0.704,185387.0,0.822,2.14e-05,6.0,0.155,-3.79,1.0,0.0275,125.9,4.0,0.84,4
37758,0.0207,0.722,213376.0,0.717,0.0,11.0,0.195,-9.479,0.0,0.149,85.014,4.0,0.442,2
37759,0.0152,0.282,210135.0,0.978,7.31e-05,10.0,0.508,-2.23,1.0,0.145,177.034,4.0,0.162,7
37760,0.411,0.42,343040.0,0.662,0.00154,2.0,0.615,-12.467,1.0,0.0682,137.019,4.0,0.182,10
37761,0.489,0.758,240627.0,0.465,5.13e-05,7.0,0.116,-6.547,1.0,0.0374,138.9,4.0,0.758,4
37762,0.0722,0.769,241732.0,0.614,1.06e-05,0.0,0.128,-7.854,1.0,0.126,82.993,4.0,0.357,1
37763,0.0286,0.871,270000.0,0.393,0.0,11.0,0.0703,-9.093,0.0,0.217,150.03,4.0,0.447,2
37764,0.0829,0.79,195254.0,0.394,0.00113,3.0,0.0929,-11.456,0.0,0.17,117.943,4.0,0.196,8
37765,0.348,0.81,133091.0,0.508,0.0,7.0,0.097,-9.873,0.0,0.216,109.928,4.0,0.59,2
37766,0.0667,0.773,201045.0,0.621,0.00125,8.0,0.115,-10.681,1.0,0.113,134.007,4.0,0.384,4
37767,0.428,0.718,73446.0,0.576,0.0152,3.0,0.149,-5.014,0.0,0.0481,75.975,4.0,0.352,8
37768,0.125,0.903,179478.0,0.587,9.16e-06,2.0,0.0906,-7.042,1.0,0.0655,115.006,4.0,0.19,1
37769,0.693,0.623,197160.0,0.391,0.0,5.0,0.126,-8.246,1.0,0.0277,101.925,4.0,0.141,6
37770,0.0828,0.805,187653.0,0.789,0.0,8.0,0.356,-4.845,1.0,0.19,110.048,4.0,0.689,4
37771,0.0232,0.688,166954.0,0.939,0.000161,8.0,0.102,-1.795,1.0,0.0426,129.965,4.0,0.74,4
37772,0.511,0.735,184811.0,0.935,0.0,4.0,0.144,-2.987,0.0,0.147,84.974,4.0,0.802,8
37773,0.0923,0.759,187280.0,0.825,0.00057,8.0,0.24,-4.289,1.0,0.22,94.857,4.0,0.429,4
37774,0.33,0.794,167013.0,0.756,0.0,0.0,0.34,-5.118,0.0,0.106,101.001,4.0,0.844,8
37775,0.124,0.628,186587.0,0.729,0.0,0.0,0.236,-5.759,1.0,0.0961,100.042,4.0,0.279,1
37776,0.63,0.819,222600.0,0.814,0.000414,7.0,0.124,-5.424,1.0,0.129,100.009,4.0,0.581,4
37777,0.0872,0.849,270891.0,0.542,0.0,10.0,0.0657,-9.599,0.0,0.266,100.985,4.0,0.339,2
37778,0.0558,0.84,223160.0,0.651,0.0,11.0,0.139,-6.279,0.0,0.132,114.053,4.0,0.359,2
37779,0.067,0.908,174613.0,0.722,0.0,1.0,0.0697,-5.469,1.0,0.272,148.013,4.0,0.787,1
37780,0.0408,0.9,110184.0,0.499,0.0,1.0,0.0769,-10.091,1.0,0.343,92.992,4.0,0.302,11
37781,0.0643,0.749,149933.0,0.371,0.116,5.0,0.129,-15.989,0.0,0.276,160.05,4.0,0.443,11
37782,0.132,0.662,174743.0,0.946,0.0,2.0,0.286,-3.8,1.0,0.137,119.979,4.0,0.31,1
37783,0.172,0.635,215381.0,0.537,0.0,7.0,0.418,-7.895,0.0,0.0832,125.028,4.0,0.383,2
37784,0.0671,0.41,136351.0,0.886,0.0,9.0,0.461,-4.413,0.0,0.155,72.577,4.0,0.393,2
37785,0.0288,0.622,202960.0,0.809,0.00218,9.0,0.109,-5.623,1.0,0.0638,156.894,4.0,0.511,4
37786,8.21e-05,0.5,202147.0,0.973,0.0272,11.0,0.337,-5.072,0.0,0.165,129.032,4.0,0.296,2
37787,0.186,0.7,161803.0,0.49,0.0,0.0,0.117,-5.187,1.0,0.076,79.982,4.0,0.569,1
37788,0.0668,0.693,179930.0,0.604,0.0,11.0,0.114,-5.279,1.0,0.0427,75.014,4.0,0.651,4
37789,0.209,0.633,217573.0,0.8,0.000123,1.0,0.137,-6.945,1.0,0.166,175.716,4.0,0.913,1
37790,0.33,0.664,133354.0,0.764,0.0,9.0,0.276,-3.146,0.0,0.285,180.051,4.0,0.197,2
37791,0.00194,0.79,213403.0,0.622,0.00339,2.0,0.105,-6.303,1.0,0.0388,116.999,4.0,0.0567,1
37792,0.00497,0.758,243575.0,0.819,0.00466,6.0,0.0465,-8.402,0.0,0.0569,126.974,4.0,0.712,2
37793,0.000648,0.845,184615.0,0.566,0.303,11.0,0.109,-13.155,0.0,0.0804,130.007,4.0,0.18,2
37794,0.106,0.644,190120.0,0.8,0.0,9.0,0.32,-5.936,1.0,0.226,159.879,4.0,0.813,4
37795,0.0335,0.939,130052.0,0.701,0.000333,11.0,0.0455,-4.519,0.0,0.0568,126.009,4.0,0.942,2
37796,0.00706,0.572,215080.0,0.868,0.0,3.0,0.121,-4.833,0.0,0.047,118.011,4.0,0.248,8
37797,0.0263,0.686,93120.0,0.616,0.000335,1.0,0.0776,-7.811,0.0,0.0812,172.944,4.0,0.773,8
37798,0.149,0.741,228828.0,0.74,0.0,1.0,0.171,-4.186,1.0,0.268,145.115,4.0,0.476,1
37799,0.0152,0.424,216900.0,0.828,0.0,1.0,0.389,-4.991,0.0,0.335,167.469,4.0,0.3,11
37800,0.546,0.738,208744.0,0.821,0.0,0.0,0.079,-3.684,1.0,0.133,98.01,4.0,0.761,1
37801,0.00548,0.52,153547.0,0.955,0.0,1.0,0.277,-3.319,0.0,0.158,158.03,4.0,0.609,8
37802,0.0718,0.762,265600.0,0.627,1.9e-05,9.0,0.176,-7.534,0.0,0.0306,94.001,4.0,0.844,2
37803,0.0595,0.805,213211.0,0.763,0.0543,5.0,0.0774,-4.337,0.0,0.0703,125.056,4.0,0.595,8
37804,0.0919,0.807,176575.0,0.665,0.0,5.0,0.0788,-5.249,0.0,0.276,164.964,4.0,0.557,2
37805,0.0804,0.728,166950.0,0.553,0.0146,5.0,0.114,-5.863,0.0,0.0551,139.846,4.0,0.435,8
37806,0.0266,0.911,96312.0,0.774,0.0,7.0,0.316,-4.766,1.0,0.302,105.935,4.0,0.679,11
37807,0.135,0.626,235767.0,0.79,3.97e-06,2.0,0.0989,-4.302,1.0,0.0311,119.082,4.0,0.416,1
37808,0.073,0.682,184245.0,0.914,3.26e-06,5.0,0.0963,-2.173,0.0,0.0957,132.965,4.0,0.933,2
37809,0.499,0.849,151625.0,0.758,0.695,8.0,0.147,-7.498,1.0,0.256,115.058,4.0,0.0684,3
37810,0.89,0.752,130916.0,0.242,0.928,11.0,0.0788,-10.799,0.0,0.186,88.004,4.0,0.687,3
37811,0.105,0.928,210937.0,0.481,0.0,9.0,0.176,-9.35,0.0,0.287,134.007,4.0,0.613,2
37812,0.36,0.504,266201.0,0.728,0.0,10.0,0.159,-5.699,0.0,0.0234,89.255,4.0,0.683,2
37813,0.276,0.631,336960.0,0.769,0.000375,1.0,0.0789,-6.918,1.0,0.0372,103.395,4.0,0.834,1
37814,0.116,0.612,265602.0,0.993,0.0,9.0,0.307,-1.895,1.0,0.24,98.004,4.0,0.487,4
37815,0.955,0.276,192426.0,0.418,0.946,2.0,0.0994,-17.786,0.0,0.045,169.982,3.0,0.0522,5
37816,0.161,0.634,268400.0,0.996,0.0,9.0,0.331,-1.108,1.0,0.254,97.976,4.0,0.401,4
37817,0.0038,0.502,318395.0,0.946,0.00226,0.0,0.245,-5.437,0.0,0.0792,95.107,4.0,0.181,8
37818,0.0188,0.401,317507.0,0.683,9.7e-06,9.0,0.0735,-6.625,1.0,0.0333,175.891,4.0,0.109,7
37819,0.00626,0.707,214027.0,0.861,0.000244,8.0,0.0515,-4.721,1.0,0.0363,118.017,4.0,0.704,4
37820,0.00122,0.611,249023.0,0.868,7.12e-05,11.0,0.13,-5.208,0.0,0.0334,132.947,4.0,0.551,2
37821,0.00288,0.556,227560.0,0.835,0.000416,0.0,0.249,-5.27,1.0,0.0987,172.011,4.0,0.574,7
37822,0.0246,0.704,209267.0,0.818,2.4e-06,5.0,0.121,-6.295,1.0,0.0403,113.984,4.0,0.415,4
37823,0.536,0.626,221907.0,0.428,1.7e-05,0.0,0.178,-9.065,1.0,0.025,106.002,3.0,0.348,0
37824,0.00138,0.248,193833.0,0.71,3.83e-05,5.0,0.103,-5.061,1.0,0.0338,77.004,4.0,0.31,7
37825,0.00936,0.645,280240.0,0.809,6.32e-05,10.0,0.0784,-5.385,0.0,0.027,100.029,4.0,0.347,2
37826,0.012,0.731,273749.0,0.872,0.00126,1.0,0.468,-3.958,0.0,0.046,120.035,4.0,0.809,8
37827,0.722,0.355,250118.0,0.317,2.28e-06,0.0,0.0681,-10.381,1.0,0.0351,69.344,4.0,0.16,6
37828,0.518,0.602,248627.0,0.505,1.24e-05,7.0,0.112,-6.191,1.0,0.04,136.006,4.0,0.227,6
37829,0.00367,0.545,314027.0,0.915,3.92e-05,6.0,0.372,-3.374,0.0,0.0362,128.008,4.0,0.642,2
37830,8.55e-05,0.309,193833.0,0.733,0.566,10.0,0.0974,-6.455,1.0,0.0314,79.463,4.0,0.243,3
37831,0.0105,0.621,306453.0,0.711,0.00332,4.0,0.0879,-6.271,0.0,0.0331,120.033,4.0,0.0784,8
37832,0.00548,0.412,289400.0,0.765,1.08e-05,2.0,0.336,-5.361,1.0,0.0428,179.945,4.0,0.177,7
37833,0.006,0.548,271412.0,0.829,0.00815,9.0,0.13,-4.329,0.0,0.0356,169.988,4.0,0.555,2
37834,0.0208,0.525,326483.0,0.745,3.65e-06,9.0,0.107,-5.387,0.0,0.0351,144.875,4.0,0.487,2
37835,0.721,0.457,91387.0,0.0666,0.0,5.0,0.137,-21.717,1.0,0.18,88.931,4.0,0.449,6
37836,0.0719,0.509,241947.0,0.656,0.182,4.0,0.101,-9.518,0.0,0.0435,132.081,4.0,0.268,8
37837,0.00241,0.54,334667.0,0.756,3.15e-05,7.0,0.375,-6.367,1.0,0.0342,89.969,4.0,0.377,4
37838,0.365,0.703,224500.0,0.821,0.0,1.0,0.0552,-6.88,1.0,0.397,87.777,4.0,0.727,11
37839,0.00675,0.552,230000.0,0.515,0.00127,0.0,0.487,-6.836,1.0,0.0331,160.106,4.0,0.557,1
37840,0.416,0.554,162467.0,0.783,1.54e-06,6.0,0.631,-5.852,1.0,0.0457,105.39,4.0,0.813,10
37841,0.416,0.554,162467.0,0.783,1.54e-06,6.0,0.631,-5.852,1.0,0.0457,105.39,4.0,0.813,10
37842,0.416,0.554,162467.0,0.783,1.54e-06,6.0,0.631,-5.852,1.0,0.0457,105.39,4.0,0.813,10
37843,0.416,0.554,162467.0,0.783,1.54e-06,6.0,0.631,-5.852,1.0,0.0457,105.39,4.0,0.813,10
37844,0.416,0.554,162467.0,0.783,1.54e-06,6.0,0.631,-5.852,1.0,0.0457,105.39,4.0,0.813,10
37845,0.416,0.554,162467.0,0.783,1.54e-06,6.0,0.631,-5.852,1.0,0.0457,105.39,4.0,0.813,10
37846,0.416,0.554,162467.0,0.783,1.54e-06,6.0,0.631,-5.852,1.0,0.0457,105.39,4.0,0.813,10
